,Text,User_name,id,location,prob,status
3419,"@HillaryClinton @sahilkapur First of all, you really want to use the word staggering the way you've been walking!?",kristilade,45637919,"Florida, USA",0.611111111111,hate
3420,"RT @mmmoonie: @HillaryClinton @timkaine

#hilLIARy has no regrets!

#NeverHillary

WATCH THE VIDEO b4 u #vote
#TrumpPence16 #MAGA

https://",OriejiI,159180954,Red Earth ,0.777777777778,neutral
3421,"RT @Marlychaudry: Honored 2 share my story while working the @HillaryClinton campaign.@Marcha_isabelle
#affordablecare
#blackgirlmagic http",areyou0,894292836,U.S.A,0.6,neutral
3422,"RT @DvnMichael: ""And for him to say he sacrificed. He does not know sacrifice."" -Gold Star Mother for @HillaryClinton #NVTogether https://t",carrieannwolk,754513028,"Las Vegas, NV",0.47619047619,neutral
3423,"@joffutt1 @maggieogs @HillaryClinton Trump Yard Sale Network... To pay off his debts, fines and court fees. ",cristygodin23,3163055353,Earth most of the time,0.764705882353,neutral
3424,@ABC That's easy.  She's not @HillaryClinton.  @DrJillStein @ThisWeekABC https://t.co/J3PaRUfBT1,cyber_slap,454128206,"Slapville, USA",0.666666666667,neutral
3425,@HillaryClinton the MILITARY does NOT want you as their Commander in Chief. Neither do we! #MAGA #TrumpTrain  https://t.co/c9OL2Dw7O6,autiger8884,127388398,"Destin, FL",0.555555555556,hate
3426,"RT @nopasa: The backstory: child was harmed in hizballah attack, whose sole benefactor just rec'd $400M from the Obama admin @sallykohn @Hi",SaraAndreaNeill,261527601,"Kenosha, Wisconsin",0.681818181818,neutral
3427,"RT @scrowder: We get it, @HillaryClinton. Colin Powell is just the latest in the blame game. https://t.co/9viq3gYXrt",erotao,15273001,"Monterey, California",0.470588235294,neutral
3428,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",Wayne_Ables,1682179470,"Cordova, TN - Oxford, MS",0.565217391304,neutral
3429,RT @gwatsky: *adult scissors *wrong candidate https://t.co/IWH71U9j9X,_nessiee04,2316445122,TX,1.0,neutral
3430,Oh hell nooo that shit was funny!!! @HillaryClinton @billclinton @ChelseaClinton @ajamubaraka @kierobar @Deir_in_DC  https://t.co/xCoiTgVR8j,Johnsalazar09,3272749531,"Chicago, IL",0.857142857143,neutral
3431,RT @AccuracyInMedia: Lining Her Own Pockets? 96% of @hillaryclinton's Donations were to Clinton Foundation https://t.co/Q4Xr6eYQZu #tcot ht,carolinawind,34040742,Texas,0.764705882353,neutral
3432,@DissentingAdult @sallykohn @HillaryClinton @realDonaldTrump As 4 the boy&gt;the UN is at fault 4 NOT arranging safe corridors 4 women&amp;children,TitanicQueen,505549131,Australia,0.736842105263,neutral
3433,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood  https:/,sambosam4,500364973,"Tennessee, USA",0.619047619048,neutral
3434,@kupajo322 @thehill @HillaryClinton and the coming defeat really really big believe me,CHARLES05687256,756686672637538304,Northern California,0.416666666667,hate
3435,"RT @TheEllenShow: Happy birthday, @BillClinton! I hope @HillaryClinton got you some balloons. https://t.co/xIqxMSIJug",simplymarcoo,550593719,finding dory ,0.615384615385,neutral
3436,What a moron. - @MSNBC  Meet The Press host blows up Trump apologist @KatrinaPierson for lying about @HillaryClinton https://t.co/cDimzhwrxx,DougSloan,114549551,"Washington, DC",0.631578947368,neutral
3437,RT @politico: Justin Timberlake steps in to host @HillaryClinton's West Coast fundraiser https://t.co/8NgRm5dgd7 | Getty https://t.co/JCUhg,lillith6,56625292,Chicago Il- Naples FL,0.875,neutral
3438,Maybe @LouisianaGov Can Ask For A Massive @HillaryClinton Foundation Relief Effort Since He Doesn't Want Anyone To Visit In Person.,MrAnalogMan,757984837818916864,"California, USA",0.45,neutral
3439,RT @Roark__: Shills AND Bots? @HillaryClinton is getting desperate! https://t.co/Mi43ejLQPy,satirist_indian,2305879171,India ,0.7,neutral
3440,"RT @BreastsR4babies: @persephonesbox @HillaryClinton  We already know 'THE REAL"" Donald Trump. https://t.co/DbZlYOVOEW",SpellingPatrol,124018804,#NoWar,0.833333333333,neutral
3441,@HillaryClinton That's funny coming from you.,99rhensley,4496818823,"Missouri, USA",0.333333333333,neutral
3442,RT @YoungDems4Trump: Show this to those who don't fully grasp the severity of @HillaryClinton's email breach. Because the media won't. http,ElrondAdama,3766254975,Battlestar Republic,0.47619047619,neutral
3443,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:",sambosam4,500364973,"Tennessee, USA",0.5,neutral
3444,"@brandongroeny @TeamTrumpAZ  same here, I had no Idea @HillaryClinton was doing that! https://t.co/YWNmKhhB5J",henry_mcmann,3755375892,"Sandy Springs, GA",0.615384615385,neutral
3445,"RT @asamjulian: @HillaryClinton Haha, which means, you took away our only narrative against you, Donald! ",tigertrollz,3291764995,Middle Earth,0.5,neutral
3446,"Retweeted God's Rock Eli (@Elimelech_Ring):

@sophie_diesel @realDonaldTrump @POTUS @HillaryClinton @netanyahu... https://t.co/ZdhFhft09F",Elimelech_Ring,19025138,Messiah Jesus!Go 2 Hell Satan!,1.0,neutral
3447,https://t.co/80HkhAWs68 @HillaryClinton @billclinton frauds! Power hungry assassins!,garrigan_ryan,762144763306967040,"Scarborough, ME",0.857142857143,neutral
3448,"@HillaryClinton I'll be sure to read your pamphlet if I ever need instruction on how to be a dimwitted, morality-abandoning ecoweenie.",DogpackCole8,741206934510931968,"Texas, USA",0.571428571429,hate
3449,RT @gs777gs777: This is so great ! Hillary Clinton can never be POTUS if placed on Terror Watch by foreign leaders/ #Putin GOOD! https://t.,RockyBrown11,708861516485758979,Arizona ,0.5,neutral
3450,"RT @DineshDSouza: .@HillaryClinton's ""experience"" has gotten America exactly nothing. Can you think of even a single accomplishment?
https:",USA1Calling,625518146,USA,0.444444444444,neutral
3451,"@FelineBengal @DBloom451 @realDonaldTrump @HillaryClinton @JudgeJeanine
Clinton Cash is a disgusting ""watch""
Uuuuuugggggghhhhhhh...Hillary!",JKWemyss,774638658,"Mansfield, OH",0.833333333333,neutral
3452,"RT @AmericanMex067: .@HillaryClinton needs stools &amp; frequent rest. 

@realDonaldTrump puts in non stop work. 

#WheresHillary https://t.co/",1tiffanyl,3025921727,"California, USA",0.75,neutral
3453,This is disturbing on so many levels. @BarackObama @JoyAnnReid #NeverTrump #ImWithHer @HillaryClinton @CoryBooker https://t.co/snS536OZEH,MicheleMT55,762744467371663360,"Linden, NJ",0.642857142857,neutral
3454,"RT @obamascrewingus: Sexual predators, adulterers, pathological liars, unethical politicians, criminals and that's just the Clinton family",PattiBerry31666,4182688875,United States,0.6875,neutral
3455,"RT @khodabakhsh24: #US
40% of @realDonaldTrump &amp; @HillaryClinton's #Twitter accounts are fake, sth about 3 mln!
They bought followers! http",mehdiamoli1,2786150629,Islamic Republic of Iran,0.65,neutral
3456,"RT @scrowder: We get it, @HillaryClinton. Colin Powell is just the latest in the blame game. https://t.co/9viq3gYXrt",LeighPatrick,20094273,Canada,0.470588235294,neutral
3457,RT @Lguard80: CAN U BELIEVE THIS: #NeverTrump @realDonaldTrump @HillaryClinton #BlackWomenMakeHistory (must read) #ImWithHer  https://t.c,KathrynCroft,462906157,"Brooklyn, New York",0.866666666667,neutral
3458,RT @BethanyBlankley: #WikiLeaks Proves @HillaryClinton &amp; #Obama Created #ISIS in 2012 https://t.co/QsustwaRvB #tcot #ccot #pjnet #terrorism,pinnie99,32389958,Pennsylvania ,0.875,neutral
3459,RT @YoungDems4Trump: Show this to those who don't fully grasp the severity of @HillaryClinton's email breach. Because the media won't. http,lafayette41,253637278,"Collierville,TN",0.47619047619,neutral
3460,"Hillary TOLD Islamic Terrorists Where 2Kill Ambassador Chris Stevens! https://t.co/hIlW7y19Rd #WW, is this TRUE@LYIN'Queen @HillaryClinton",leigh_arroyo,315895544,"Houston, Texas",0.733333333333,neutral
3461,RT @davewhorton: Hey @katyperry Pls help spread theWord We R tweeting everyHour 2get #trump 2release taxes Pls RT @HillaryClinton thx https,ajwottrich,286348171,California,0.904761904762,neutral
3462,RT @BillyJrPatriot: @LouDobbs @AOL Those protesters were paid by @HillaryClinton. #CrookedHillary #NeverHillary #Trump2016 https://t.co/JU7,NoDaTeddi,584546251,NoDa Charlotte NC,0.785714285714,neutral
3463,"@acs5281988 @alvin_kmiec @obamascrewingus @HillaryClinton You must b such a brainiac you think recession=employment.
https://t.co/eKzDIEPbw0",sarahzview,1909281625, USA ,0.571428571429,neutral
3464,.@iamgavinjames She's going to lose this election. We are too powerful. It's a movement she can't overcome! #MAGA https://t.co/W5n6hfoePm,DTB122,24470535,USA,0.421052631579,neutral
3465,RT @BethanyBlankley: #WikiLeaks Proves @HillaryClinton &amp; #Obama Created #ISIS in 2012 https://t.co/QsustwaRvB #tcot #ccot #pjnet #terrorism,JoeSixpackSays,50880679,USA,0.875,neutral
3466,"RT @DineshDSouza: .@HillaryClinton's ""experience"" has gotten America exactly nothing. Can you think of even a single accomplishment?
https:",paulklecka,19990029,Living the endless summer...,0.444444444444,neutral
3467,"RT @bfraser747: . ATTENTION 

It troubles me MSM seems to care less @HillaryClinton won't give a REAL press conference.  WAKE UP https:/",Rickbro62520456,4860874593,"Columbus, OH",0.409090909091,neutral
3468,@hillaryclinton what you did to piss me off? YOU RAPED MY FUTURE WIFE MADE HER A DRUG ADDICT DESTROYED MY POSSESSIONS &amp; LIFE TRIED 2 KILL ME,HaloHooper,1880658570,CLOUD 9,0.407407407407,neutral
3469,@VABVOX @HillaryClinton we all smelled bull shit the moment he pandered an apology u could tell included virtually no apology,AarDayburnin,321511381,"Eugene, Oregon",0.55,neutral
3470,RT @bicreezyfans: 1MILLION RT for @HillaryClinton please! #HistoryMade  @DeleMomodu @voteforclintons @ToksAfikuyomi https://t.co/6RHjf87wPV,bicreezyfans,1641936583,"Lagos,Nigeria",0.916666666667,neutral
3471,"Resume: 
Lawyer
Wife of Governor
1st Lady
Senator
Sec of State
Madam President 1-20-2017
#imwithher @HillaryClinton #triana4cnn RT",triana7,21907675,Atlanta,0.777777777778,neutral
3472,RT @disspat: Yet @HillaryClinton hasn't been punished for exposing classified emails... double standard? https://t.co/oJl9IoDDOx https://t.,SurtMjollnir,1255836218,Beneath the surface of Venus,0.733333333333,neutral
3473,"Retweeted God's Rock Eli (@Elimelech_Ring):

@sophie_diesel @realDonaldTrump @POTUS @HillaryClinton @netanyahu... https://t.co/bsn44sQpHU",Elimelech_Ring,19025138,Messiah Jesus!Go 2 Hell Satan!,1.0,neutral
3474,RT @HomunculusLoikm: Read #RulesForRadicals below. This is exactly what Obama started &amp; @HillaryClinton will finish. Save USA! #Trump2016 h,Justice41ca,3885469758,"San Bernardino, CA",0.526315789474,neutral
3475,@MagicRoyalty @HillaryClinton i don't think u people think deeply before u write something here well that's how Trump too write his 70ys old,kelvinbiyi,3600729142,Finland,0.478260869565,neutral
3476,@RichardGrenell @HillaryClinton @cher I'm impressed! Keep up the good work Richard!,ronamodell,31337823,Scottsdale Arizona,0.454545454545,neutral
3477,Seriously @HillaryClinton This isn't a bad idea. Put the vaccine one front &amp; center. It's the dumbest one! https://t.co/ccUUVrVn1Q,BhanLiz,16379909,"Northwood, Philadelphia",0.526315789474,hate
3478,"So much energy spent the right way instead of yelling offensive nonsense at a rally!
#StrongerTogether #ImWithHer https://t.co/W8nmsgyWNf",ViviVacca,52832886,"Weston, FL",0.5,neutral
3479,@DissentingAdult @sallykohn @HillaryClinton @realDonaldTrump UN had ample time2negotiate cease fires 4 this purpose! https://t.co/fVTGsNGfes,TitanicQueen,505549131,Australia,0.785714285714,neutral
3480,"RT @UTHornsRawk: #Hillary lies people died. Matt Lauer 
#WheresHillary #HillaryLeaks #HillarysHealth  https://t.co/47v3n5AqXY",twocentsandmore,3673042064,"Arizona, USA",0.833333333333,neutral
3481,"RT @PetsVoteToo: @davewhorton @katyperry @HillaryClinton @realDonaldTrump Tweet this to them too, so they can act: https://t.co/yPF4tBqoqA",davewhorton,78201720,"Chicago, Illinois",0.625,neutral
3482,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",jerrybthebuild,727283223408029697,Kansas,0.55,neutral
3483,"@FelineBengal @DBloom451 @realDonaldTrump @HillaryClinton @JudgeJeanine 
Sheriff Clarke says we need to defund the dysfunctional areas.",JKWemyss,774638658,"Mansfield, OH",0.666666666667,neutral
3484,"RT @AlphaShacks: @HillaryClinton WOW! Some real nice editing there. lol
Too bad you don't know how to walk as well as you use Premier Pro.",MKoontzgay,623516694,"Villa Park, CA",0.52,hate
3485,"@AlexMorash @HillaryClinton In a million years, maybe! She's too busy sitting on #HillaryStools to know what a job is! #Trump #TrumpPence16",IamHotDogginIt,66186502,USA,0.47619047619,neutral
3486,RT @nicholasjparisi: @HillaryClinton @realDonaldTrump FAIR AND BALANCED POLL ALL REG VOTERS IN US PLEASE,AmeliaO28929509,745115840547164160,"Texas, USA",0.714285714286,neutral
3487,@acs5281988 @alvin_kmiec @obamascrewingus @HillaryClinton He has one economist on his team whom he has never met with.,sarahzview,1909281625, USA ,0.529411764706,neutral
3488,@HomunculusLoikm @HillaryClinton Paul Harvey talked about it years ago about how we would lose America he was right on the money,Justice41ca,3885469758,"San Bernardino, CA",0.52380952381,hate
3489,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",AatTimothy,2193523407,Pa,0.565217391304,neutral
3490,"RT @Zanting: @todd_simmon #Gutfeld won't report this so I guess he wants #Hillary2016 to win; #cuck, #HillarysWhiteKnightMedia.

https://t.",jpm05880,3580248555,TURN ON NOTIFICATIONS,0.666666666667,neutral
3491,@CNNPolitics If she loses? @HillaryClinton,tweetypd,1462929690,"Ohio, USA-Alberta, CANADA",0.6,neutral
3492,RT @PinnacleCascade: This is what u get with @HillaryClinton . When will she denounce her supporters actions? #Where'sHillary https://t.co/,gcamp4,17148456,Traveling USA,0.526315789474,neutral
3493,@HillaryClinton SO PAYBACKS ARE HELL...I USE THE FEDERAL GOVERNMENT TO DO MY DIRTY WORK...THEY ANSWER TO Mi5s Q,HaloHooper,1880658570,CLOUD 9,0.5,neutral
3494,RT @gwatsky: *adult scissors *wrong candidate https://t.co/IWH71U9j9X,EastonShaw,288510514,"Akron, OH",1.0,neutral
3495,RT @politico: Justin Timberlake steps in to host @HillaryClinton's West Coast fundraiser https://t.co/8NgRm5dgd7 | Getty https://t.co/JCUhg,Tmite_KC,51867210,"Gresham Park, GA",0.875,neutral
3496,RT @TitanicQueen: @DissentingAdult @sallykohn @HillaryClinton @realDonaldTrump Those in the right photo amount 2 a invasion force&lt;in fact I,TitanicQueen,505549131,Australia,0.5,neutral
3497,"RT @LincolnBevers: @DrJillStein fans...you better vote in this poll &amp; RT it!
#JillStein #Jill2016 #Blonde #UFC202 #NXTTakeOver #Blonde http",andieiamwhoiam,3092625141,"Chicago, IL",0.736842105263,neutral
3498,"RT @sshawki: Gov, private mail servers r as secure as measures taken by IT teams. AOL potentially more open @HillaryClinton @CNN https://t.",sshawki,1379558024,silicon valley,0.636363636364,neutral
3499,"Retweeted God's Rock Eli (@Elimelech_Ring):

@sophie_diesel @realDonaldTrump @POTUS @HillaryClinton @netanyahu... https://t.co/hGYXOVoUI3",Elimelech_Ring,19025138,Messiah Jesus!Go 2 Hell Satan!,1.0,neutral
3500,"RT @SecularKafir: Why would she be in Louisiana? They're askIng for money, not giving... https://t.co/HObJmQ1le1",mkmknani,120818659,Ft Worth Tx/Bellingham WA,0.533333333333,neutral
3501,"RT @YoungDems4Trump: 8,000 retweets?! That's what happens when the media refuses to share the truth. They won't so we did https://t.co/l",lafayette41,253637278,"Collierville,TN",0.428571428571,neutral
3502,@HillaryClinton : How political is this! Politics is  much more than running bussinesses.,wadoli,58040534,"Stockholm, Sverige",0.461538461538,neutral
3503,RT @MariviGarces: @HillaryClinton liar corrupt old fart https://t.co/TmqkX053Z2,tomnjerry22121,704432314990911488,Tennessee,0.875,neutral
3504,RT @DissentingAdult: @JaredWyand @sallykohn @HillaryClinton @realDonaldTrump This is what they show you...this is what you get. https://t.c,TitanicQueen,505549131,Australia,0.588235294118,neutral
3505,@acs5281988 @alvin_kmiec @obamascrewingus @HillaryClinton Other economists he cites told him to stop misrepresenting their positions.,sarahzview,1909281625, USA ,0.6,neutral
